,VehicleId,PolicyActivityId,PolicyNumber,VinMasterId,Vin,Manufacturer,Model,ModelYear,SeatingCapacity,VehicleTypeCode,VehicleSlno,VehicleEffectiveDate,VehicleExpirationDate,RegistrationState,RegPlateNo,BumperDiscountInd,DamagiabilityInd,DrlInd,EngineType,UnrepairedDamageInd,CarpoolInd,NewVehicleInd,NonOwnedVehicleInd,PrincOperInd,TractionCtrlInd,PhysicalDamageInd,VehicleLength,MaxSpeed,OrigCost,MedallionNo,VehiclePerformance,FullGlassProtection,GvwCode,Odometer,VehicleAge,VehicleActivityCode,OldVehicleId,VehicleVersion,AnnualMilage,PrimaryDriver,SecondaryDriver,IsActive,CreatedBy,CreatedDate,ModifiedBy,ModifiedDate,EncryptedVin,VehicleActualCost,InspectionDate,InspectionStatus,VehicleCondition,InspectionDueDate,DocumentReceivedDate,InspectionRequired,InspectionNumber,CertificateHolderCity
3956,4753,Q0001089,,,XXXXXXXXXXXB31469,27.0,113.0,2018.0,0.0,76.0,45.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,4.0,NEW,,,,,,True,Administrator,2023-01-25 04:25:25.600,Administrator,2023-01-25 04:33:49.167,ADsi5zZ3ky9yGUI/J3JWaAIAAACmQlXy8DV+5jGGHK8Poupdn72FHAjK6dtuP0HzcSKFBgZ1XWMNJYUd/1scR92wPrg=,0.0,,,,1900-01-01,1900-01-01,True,,
3957,4754,Q0001089,,,XXXXXXXXXXXB90586,27.0,113.0,2019.0,0.0,76.0,46.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,3.0,NEW,,,,,,True,Administrator,2023-01-25 04:25:25.603,Administrator,2023-01-25 04:33:49.167,ADsi5zZ3ky9yGUI/J3JWaAIAAACS+8qjAs3+W6mpyybC69xul2gJZ8oDAIG2usLVRE/OjR6KArUkiGXDsfmpt3kr8PM=,0.0,,,,1900-01-01,1900-01-01,True,,
3958,4755,Q0001089,,,XXXXXXXXXXXB31464,27.0,113.0,2018.0,0.0,76.0,47.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,4.0,NEW,,,,,,True,Administrator,2023-01-25 04:25:25.603,Administrator,2023-01-25 04:33:49.167,ADsi5zZ3ky9yGUI/J3JWaAIAAABPheiXx9DmtVFZgfgmPJGBDUq5rSN+hPOywH0/v4nPkOD+6Fo9u2YxCy/jxCeGEG0=,0.0,,,,1900-01-01,1900-01-01,True,,
3959,4756,Q0001089,,,XXXXXXXXXXXB67091,27.0,113.0,2020.0,0.0,76.0,48.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,2.0,NEW,,,,,,True,Administrator,2023-01-25 04:25:25.607,Administrator,2023-01-25 04:33:49.167,ADsi5zZ3ky9yGUI/J3JWaAIAAACx6RZ8MZ0feDz3+lIczM3hKYlrJLX4fa9v0/XiPvwtsE3tPUri37fNbHSDxE7Yt04=,0.0,,,,1900-01-01,1900-01-01,True,,
3960,4757,Q0001089,,,XXXXXXXXXXXA31074,27.0,113.0,2016.0,0.0,76.0,49.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,6.0,NEW,,,,,,True,Administrator,2023-01-25 04:25:25.610,Administrator,2023-01-25 04:33:49.167,ADsi5zZ3ky9yGUI/J3JWaAIAAABcCHn3jgILhob5LH/ae3fQtN/hPJ3sGgTNJPt5sIqBUCVS/NaZBQ7QNJXT9q4TTUs=,0.0,,,,1900-01-01,1900-01-01,True,,
3961,4758,Q0001089,,,XXXXXXXXXXXB06610,27.0,113.0,2018.0,0.0,76.0,50.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,4.0,NEW,,,,,,True,Administrator,2023-01-25 04:25:25.610,Administrator,2023-01-25 04:33:49.167,ADsi5zZ3ky9yGUI/J3JWaAIAAABbYrdZAyJ/lsp3l/HnWCmNJLeyEeSSmVwa7uyJ2VIggqurqF2rmlrPBbTe6N2UHk8=,0.0,,,,1900-01-01,1900-01-01,True,,
3962,4759,Q0001089,,,XXXXXXXXXXXB43284,27.0,113.0,2018.0,0.0,76.0,51.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,4.0,NEW,,,,,,True,Administrator,2023-01-25 04:25:25.613,Administrator,2023-01-25 04:33:49.167,ADsi5zZ3ky9yGUI/J3JWaAIAAAB/SstmfLZW/3qWb6vIvrmBQ4EWt6sYCgEA3xsNlr+fOThiYNEcI6+7IxsfuaWLp4c=,0.0,,,,1900-01-01,1900-01-01,True,,
3963,4760,Q0001089,,,XXXXXXXXXXXB67084,27.0,113.0,2019.0,0.0,76.0,52.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,3.0,NEW,,,,,,True,Administrator,2023-01-25 04:25:25.613,Administrator,2023-01-25 04:33:49.167,ADsi5zZ3ky9yGUI/J3JWaAIAAADpkecs8T4SIW7ou0vo5+kyaAS7C206SFQ2eIQZ/jif1P0ToyZg1GmFOK9WGy0Q+jg=,0.0,,,,1900-01-01,1900-01-01,True,,
3964,4761,Q0001089,,,XXXXXXXXXXXB06728,27.0,113.0,2018.0,0.0,76.0,53.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,4.0,NEW,,,,,,True,Administrator,2023-01-25 04:25:25.617,Administrator,2023-01-25 04:33:49.167,ADsi5zZ3ky9yGUI/J3JWaAIAAAAGMrhHiDyMv55qC6vvTV5uln2jeSse1kZDwOVjpLJMec+C1MxjjIQDXy+wJmxenkg=,0.0,,,,1900-01-01,1900-01-01,True,,
3965,4762,Q0001089,,,XXXXXXXXXXXB43181,27.0,113.0,2018.0,0.0,76.0,54.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,4.0,NEW,,,,,,True,Administrator,2023-01-25 04:25:25.620,Administrator,2023-01-25 04:33:49.167,ADsi5zZ3ky9yGUI/J3JWaAIAAACyjDmkt6CWPzbpiVlH8HyZsNR2wFABdg/3JKQvdovEWERMrxkpeslDwHEDYyFAtAs=,0.0,,,,1900-01-01,1900-01-01,True,,
3966,4763,Q0001089,,,XXXXXXXXXXXB90566,27.0,113.0,2019.0,0.0,76.0,55.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,3.0,NEW,,,,,,True,Administrator,2023-01-25 04:25:25.620,Administrator,2023-01-25 04:33:49.167,ADsi5zZ3ky9yGUI/J3JWaAIAAACjyAXq9as1fJwBO+PLIlOLr012P20w79Jbb89+FLIE7TRt3j68JRMXcrGk0zVmfB4=,0.0,,,,1900-01-01,1900-01-01,True,,
3967,4764,Q0001089,,,XXXXXXXXXXXB90589,27.0,113.0,2019.0,0.0,76.0,56.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,3.0,NEW,,,,,,True,Administrator,2023-01-25 04:25:25.623,Administrator,2023-01-25 04:33:49.167,ADsi5zZ3ky9yGUI/J3JWaAIAAADipn6WT06XTa69KVVFNKBmYtJ/9OrQR381H4I9hYUnm5gXXFdHxgfJMMu7HIJzkPQ=,0.0,,,,1900-01-01,1900-01-01,True,,
3968,4765,Q0001089,,,XXXXXXXXXXXA10194,27.0,125.0,2009.0,0.0,76.0,57.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,13.0,NEW,,,,,,True,Administrator,2023-01-25 04:25:25.627,Administrator,2023-01-25 04:33:49.167,ADsi5zZ3ky9yGUI/J3JWaAIAAABB0dcA1N/3em8C3qv1JNFwTeEUd9i/yaJPsXfP0r1i73UDgiVxcRiDHNa5M0QwCJ8=,0.0,,,,1900-01-01,1900-01-01,True,,
3969,4766,Q0001089,,,XXXXXXXXXXXA05838,27.0,125.0,2010.0,0.0,76.0,58.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,12.0,NEW,,,,,,True,Administrator,2023-01-25 04:25:25.627,Administrator,2023-01-25 04:33:49.167,ADsi5zZ3ky9yGUI/J3JWaAIAAAD47qYG0baIKP1fhVK2/FZFTdlea4dLxh6B1IdRjAY6vn3cUZy89LIG/Yy2ubm4W3c=,0.0,,,,1900-01-01,1900-01-01,True,,
3970,4767,Q0001089,,,XXXXXXXXXXXA22341,27.0,125.0,2011.0,0.0,76.0,59.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,11.0,NEW,,,,,,True,Administrator,2023-01-25 04:25:25.630,Administrator,2023-01-25 04:33:49.167,ADsi5zZ3ky9yGUI/J3JWaAIAAAChqRsXs3+LADsNYrEFWbUae0zJaafbd3rZ3XI7kjiOFqLf+C0nH5lg22tIndfvipk=,0.0,,,,1900-01-01,1900-01-01,True,,
3971,4768,Q0001089,,,XXXXXXXXXXX141102,30.0,163.0,2018.0,0.0,76.0,60.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,4.0,NEW,,,,,,True,Administrator,2023-01-25 04:25:25.630,Administrator,2023-01-25 04:33:49.167,ADsi5zZ3ky9yGUI/J3JWaAIAAAC2lYOC5PYw1fDUaVxhHK5q1NW8E9AmVWk5CLfVNXB410GJPmim2a6fPKXLe9UqPT4=,0.0,,,,1900-01-01,1900-01-01,True,,
3972,4769,Q0001089,,,XXXXXXXXXXX561402,68.0,382.0,2021.0,0.0,76.0,61.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,1.0,NEW,,,,,,True,Administrator,2023-01-25 04:25:25.633,Administrator,2023-01-25 04:33:49.167,ADsi5zZ3ky9yGUI/J3JWaAIAAACU0odAuMkv38QlEDLAbHSvcPZXoZ3kH/cg3h+PiMgXb65qaFiPkhYNc8eRPOqRMvQ=,0.0,,,,1900-01-01,1900-01-01,True,,
3973,4770,Q0001089,,,XXXXXXXXXXX554783,68.0,382.0,2021.0,0.0,76.0,62.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,1.0,NEW,,,,,,True,Administrator,2023-01-25 04:25:25.637,Administrator,2023-01-25 04:33:49.167,ADsi5zZ3ky9yGUI/J3JWaAIAAABelkaQsI/IC/aZ3pKOjTsNqQhF4Qb+Ttk+GUtsJsPA+wYdxMfpXUfM/XBXLolOmA4=,0.0,,,,1900-01-01,1900-01-01,True,,
3974,4771,Q0001089,,,XXXXXXXXXXX103475,68.0,382.0,2022.0,0.0,76.0,63.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,0.0,NEW,,,,,,True,Administrator,2023-01-25 04:25:25.637,Administrator,2023-01-25 04:33:49.167,ADsi5zZ3ky9yGUI/J3JWaAIAAABFKcyCe3BL5GuUZ5mRKIfBpiWZgJECfOk6cKNEyGEA15XKxLU6v8JI75RnmVbLNnM=,0.0,,,,1900-01-01,1900-01-01,True,,
3975,4772,Q0001089,,,XXXXXXXXXXX554776,68.0,382.0,2021.0,0.0,76.0,64.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,1.0,NEW,,,,,,True,Administrator,2023-01-25 04:25:25.640,Administrator,2023-01-25 04:33:49.167,ADsi5zZ3ky9yGUI/J3JWaAIAAAAPerLDqkhy6qf+pUMUIFKJWj0V/ksyFQx0Th9/ir1DGH+aDbhsX8m5n1J7iW0Wqx8=,0.0,,,,1900-01-01,1900-01-01,True,,
3976,4773,Q0001089,,,XXXXXXXXXXX103476,68.0,382.0,2022.0,0.0,76.0,65.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,0.0,NEW,,,,,,True,Administrator,2023-01-25 04:25:25.640,Administrator,2023-01-25 04:33:49.167,ADsi5zZ3ky9yGUI/J3JWaAIAAAAlMD6okkK6t/DqGu4dHDfVyCZ05/lZ73bVLPRZnhqW//cDlYnfJTm0cqxWE19CVYo=,0.0,,,,1900-01-01,1900-01-01,True,,
3977,4774,Q0001089,,,XXXXXXXXXXX554771,68.0,382.0,2021.0,0.0,76.0,66.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,1.0,NEW,,,,,,True,Administrator,2023-01-25 04:25:25.643,Administrator,2023-01-25 04:33:49.167,ADsi5zZ3ky9yGUI/J3JWaAIAAABBC8oZzPhGkv8FtJnPet897qBBatiwAILDpuUPo/mQo/jKD6CEA9tHAFhLxX++oic=,0.0,,,,1900-01-01,1900-01-01,True,,
3978,4775,Q0001089,,,XXXXXXXXXXX554785,68.0,382.0,2021.0,0.0,76.0,67.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,1.0,NEW,,,,,,True,Administrator,2023-01-25 04:25:25.647,Administrator,2023-01-25 04:33:49.167,ADsi5zZ3ky9yGUI/J3JWaAIAAABPyriioCQyXbaL4Szb1v8/3OlpW0k/8W/V+zumIVuZaZJoSX2/KEH9xKJYNLJjX7M=,0.0,,,,1900-01-01,1900-01-01,True,,
3979,4776,Q0001089,,,XXXXXXXXXXX103455,68.0,382.0,2022.0,0.0,76.0,68.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,0.0,NEW,,,,,,True,Administrator,2023-01-25 04:25:25.647,Administrator,2023-01-25 04:33:49.167,ADsi5zZ3ky9yGUI/J3JWaAIAAABASftRUiJwdn4XE3XxnUyNF1gyOJsGkYrv2WtaIZZyu2BGFZ05sa+knRf/IVdFCrU=,0.0,,,,1900-01-01,1900-01-01,True,,
3980,4777,Q0001089,,,XXXXXXXXXXX103480,68.0,382.0,2022.0,4.0,76.0,69.0,2022-07-25,2023-07-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,0.0,NEW,,,,,,True,Administrator,2023-01-25 04:25:25.650,Administrator,2023-01-25 04:33:49.167,ADsi5zZ3ky9yGUI/J3JWaAIAAAAkiSpeIO6QOdTO1muej612sOrGnIDpJzIGbcc2zZ/yyt9tqVlcORNCi75glVb1LPY=,0.0,,,,1900-01-01,1900-01-01,True,,
3981,4778,Q0001089,,,XXXXXXXXXXX518116,27.0,113.0,2022.0,2.0,76.0,70.0,2022-07-25,2023-07-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,0.0,NEW,,,,,,True,Administrator,2023-01-25 04:25:25.650,Administrator,2023-01-25 04:33:49.167,ADsi5zZ3ky9yGUI/J3JWaAIAAACT9QgkUUtzqzFs3RpcHgAxUOilWmnanubxpJ8Ai8dgnF06sj0h/9QSVEw0R+SM3wg=,0.0,,,,1900-01-01,1900-01-01,True,,
3982,4779,Q0001090,,,XXXXXXXXXXXB18649,27.0,113.0,2020.0,0.0,76.0,1.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,2.0,NEW,,,,,,True,Administrator,2023-01-25 11:34:34.743,Administrator,2023-01-25 11:35:35.423,ADsi5zZ3ky9yGUI/J3JWaAIAAAAjoaNcXHqDh1uB+GYJpWJzUBQmVx3sRnDrtkl0WV7ipXS31zcXMnDtS/ax0QuMXaU=,0.0,,,,1900-01-01,1900-01-01,True,,
3983,4780,Q0001090,,,XXXXXXXXXXXB18685,27.0,113.0,2020.0,0.0,76.0,2.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,2.0,NEW,,,,,,True,Administrator,2023-01-25 11:34:34.747,Administrator,2023-01-25 11:35:35.423,ADsi5zZ3ky9yGUI/J3JWaAIAAADR3HndUeXVCYiUXIeVVpxpZSYMFwVZOEtsc4B23ypOEYIy1Sre6VwtbRY3yzgK7Z8=,0.0,,,,1900-01-01,1900-01-01,True,,
3984,4781,Q0001090,,,XXXXXXXXXXXA88121,27.0,113.0,2018.0,0.0,76.0,3.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,4.0,NEW,,,,,,True,Administrator,2023-01-25 11:34:34.750,Administrator,2023-01-25 11:35:35.423,ADsi5zZ3ky9yGUI/J3JWaAIAAADLsfv/JDBTxBWBoSxW0Rr0UG81jds2ICQY7px+klsARXeESU4AuZLZiZ5VTHFvjmA=,0.0,,,,1900-01-01,1900-01-01,True,,
3985,4782,Q0001090,,,XXXXXXXXXXXA88122,27.0,113.0,2018.0,0.0,76.0,4.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,4.0,NEW,,,,,,True,Administrator,2023-01-25 11:34:34.750,Administrator,2023-01-25 11:35:35.423,ADsi5zZ3ky9yGUI/J3JWaAIAAACTgMJUxefiaIpdM/qo2F2IK7CfbMoNg5F4xJ3u++OD0lhKj+dsTKa0RtVl1YpGaXw=,0.0,,,,1900-01-01,1900-01-01,True,,
3986,4783,Q0001090,,,XXXXXXXXXXXA87825,27.0,105.0,2009.0,0.0,76.0,5.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,13.0,NEW,,,,,,True,Administrator,2023-01-25 11:34:34.753,Administrator,2023-01-25 11:35:35.423,ADsi5zZ3ky9yGUI/J3JWaAIAAAB0ue8etCaINV/ILKK7khE1rgTkj5drtEWHgjsGLBUrXhNc16YTicDxRSJA8tQi0I4=,0.0,,,,1900-01-01,1900-01-01,True,,
3987,4784,Q0001090,,,XXXXXXXXXXXB11677,27.0,113.0,2020.0,0.0,76.0,6.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,2.0,NEW,,,,,,True,Administrator,2023-01-25 11:34:34.753,Administrator,2023-01-25 11:35:35.423,ADsi5zZ3ky9yGUI/J3JWaAIAAAD4KUczTfUS2FjFfB9uEuNHHYlgUy/eRaB1SZaeZowbYGmpNEZexd3WwlWDaY9yjEo=,0.0,,,,1900-01-01,1900-01-01,True,,
3988,4785,Q0001090,,,XXXXXXXXXXXB11678,27.0,113.0,2020.0,0.0,76.0,7.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,2.0,NEW,,,,,,True,Administrator,2023-01-25 11:34:34.757,Administrator,2023-01-25 11:35:35.423,ADsi5zZ3ky9yGUI/J3JWaAIAAABosdGCB8uNZVb5z3JCpBJFoZ8zXDkk/+UOYsusPCuBv8WV6kxRKwKc0X/n11mRcMg=,0.0,,,,1900-01-01,1900-01-01,True,,
3989,4786,Q0001090,,,XXXXXXXXXXXB11679,27.0,113.0,2020.0,0.0,76.0,8.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,,,2.0,NEW,,,,,,True,Administrator,2023-01-25 11:34:34.760,Administrator,2023-01-25 11:35:35.423,ADsi5zZ3ky9yGUI/J3JWaAIAAADjGU/qxfECv/XUbPErbnb+YEDOuMoTmP94ZHp0HtufCkoW/uuHyOeAMMRNtpDcYas=,0.0,,,,1900-01-01,1900-01-01,True,,
3990,4787,Q0001090,,,XXXXXXXXXXXB25051,27.0,113.0,2020.0,0.0,76.0,9.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,2.0,NEW,,,,,,True,Administrator,2023-01-25 11:34:34.760,Administrator,2023-01-25 11:35:35.423,ADsi5zZ3ky9yGUI/J3JWaAIAAAC58UQ9w1AOIFonaora0jhHNEpIrHmJ85FXM1BYUv/4jhrgMzyDNpMx01ounAVO+iE=,0.0,,,,1900-01-01,1900-01-01,True,,
3991,4788,Q0001090,,,XXXXXXXXXXXB59014,27.0,113.0,2020.0,0.0,76.0,10.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,2.0,NEW,,,,,,True,Administrator,2023-01-25 11:34:34.763,Administrator,2023-01-25 11:35:35.423,ADsi5zZ3ky9yGUI/J3JWaAIAAADtY7yGh3Czhh+EtCP1Rhl6HDvWsxQjx90KgQgYLvnL5FF63R8tkEU7jqnsykKpLto=,0.0,,,,1900-01-01,1900-01-01,True,,
3992,4789,Q0001090,,,XXXXXXXXXXXB67947,27.0,113.0,202.0,0.0,75.0,11.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,,NEW,,,,,,True,Administrator,2023-01-25 11:34:34.763,Administrator,2023-01-25 11:35:35.423,ADsi5zZ3ky9yGUI/J3JWaAIAAACle1tCCZScqLsHmuVAHdbvmkePBorSaXdwrelzMyv7S6yzt4sn7M4MbV4esmgHqoQ=,0.0,,,,1900-01-01,1900-01-01,True,,
3993,4790,Q0001090,,,XXXXXXXXXXXB67948,27.0,113.0,2020.0,0.0,76.0,12.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,2.0,NEW,,,,,,True,Administrator,2023-01-25 11:34:34.767,Administrator,2023-01-25 11:35:35.423,ADsi5zZ3ky9yGUI/J3JWaAIAAABHXXOiQUwII4FrsOdUv3J3QBmfUIXGlSAr+2wTreK+xPVmr6hhdC6LuB0ELGrJtvw=,0.0,,,,1900-01-01,1900-01-01,True,,
3994,4791,Q0001090,,,XXXXXXXXXXXB07165,27.0,105.0,2014.0,0.0,76.0,13.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,8.0,NEW,,,,,,True,Administrator,2023-01-25 11:34:34.770,Administrator,2023-01-25 11:35:35.423,ADsi5zZ3ky9yGUI/J3JWaAIAAABOJ8uaKFX2znJ8ZdkI3tWdfIOi1c12Kup6LP9kAcgW16ZjoHgCuB2SIfIna0jgj0A=,0.0,,,,1900-01-01,1900-01-01,True,,
3995,4792,Q0001090,,,XXXXXXXXXXXB31817,27.0,105.0,2013.0,0.0,76.0,14.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,9.0,NEW,,,,,,True,Administrator,2023-01-25 11:34:34.770,Administrator,2023-01-25 11:35:35.423,ADsi5zZ3ky9yGUI/J3JWaAIAAADydbxXn8w2gDdz1yin5/31fo7TSHzcsgZBkU6VV3h3Xb1NNEdQH/aSkq5kJDSl+Iw=,0.0,,,,1900-01-01,1900-01-01,True,,
3996,4793,Q0001090,,,XXXXXXXXXXXB21936,27.0,105.0,2013.0,0.0,76.0,15.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,9.0,NEW,,,,,,True,Administrator,2023-01-25 11:34:34.773,Administrator,2023-01-25 11:35:35.423,ADsi5zZ3ky9yGUI/J3JWaAIAAADkEtR11pq/f9O6xsTdlBK2IOnAUSpgKOXm8OkB8cqnFv+7PTuyq66MfbC8r2uxq9o=,0.0,,,,1900-01-01,1900-01-01,True,,
3997,4794,Q0001090,,,XXXXXXXXXXXC50247,27.0,105.0,2019.0,0.0,76.0,16.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,3.0,NEW,,,,,,True,Administrator,2023-01-25 11:34:34.773,Administrator,2023-01-25 11:35:35.423,ADsi5zZ3ky9yGUI/J3JWaAIAAAC27OXUo8Z8vNmG1vbt+c6RDGM3vsZEt8X6sV08K6hnLgyRzOM5Du5wZI5zg96FZ10=,0.0,,,,1900-01-01,1900-01-01,True,,
3998,4795,Q0001090,,,XXXXXXXXXXXC64239,27.0,105.0,2019.0,0.0,76.0,17.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,3.0,NEW,,,,,,True,Administrator,2023-01-25 11:34:34.780,Administrator,2023-01-25 11:35:35.423,ADsi5zZ3ky9yGUI/J3JWaAIAAAClSvjukQep9+MiBLgzNMuvlqiXpb5nDu8qFI5+hPqv75u5UFLivrBCsaCKwMPLdmo=,0.0,,,,1900-01-01,1900-01-01,True,,
3999,4796,Q0001090,,,XXXXXXXXXXXB26181,27.0,105.0,2011.0,0.0,76.0,18.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,11.0,NEW,,,,,,True,Administrator,2023-01-25 11:34:34.780,Administrator,2023-01-25 11:35:35.423,ADsi5zZ3ky9yGUI/J3JWaAIAAAB/c4OXEq4gFMA5+5wDhD+ul/+dGGsBlRGfv8MOkRLEs5qpWG8UDzwEDc9GTtINkRw=,0.0,,,,1900-01-01,1900-01-01,True,,
4000,4797,Q0001090,,,XXXXXXXXXXXC28270,27.0,105.0,2018.0,0.0,76.0,19.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,4.0,NEW,,,,,,True,Administrator,2023-01-25 11:34:34.783,Administrator,2023-01-25 11:35:35.423,ADsi5zZ3ky9yGUI/J3JWaAIAAADVDDSWGe0N8qpgecNuDo70F6VnrQxWZfJyE+pUOCjeqkoD10eVOLoAhx1Zb24FRRA=,0.0,,,,1900-01-01,1900-01-01,True,,
4001,4798,Q0001090,,,XXXXXXXXXXXA90606,27.0,105.0,2012.0,0.0,76.0,20.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,10.0,NEW,,,,,,True,Administrator,2023-01-25 11:34:34.783,Administrator,2023-01-25 11:35:35.423,ADsi5zZ3ky9yGUI/J3JWaAIAAACGFCJhwq+iLVjXENb/3s+sCAkaOfKUyGww5wbErcwts5LynD+ydUuy7WtT1bsqnbQ=,0.0,,,,1900-01-01,1900-01-01,True,,
4002,4799,Q0001090,,,XXXXXXXXXXXB31768,27.0,113.0,2019.0,0.0,76.0,21.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,3.0,NEW,,,,,,True,Administrator,2023-01-25 11:34:34.787,Administrator,2023-01-25 11:35:35.423,ADsi5zZ3ky9yGUI/J3JWaAIAAADKM51DzNWaMJj1/XwCAktIkrq6m/rfXdMQ9q4JRI5DGQh2daCFWDnlqqcej2q8Qrw=,0.0,,,,1900-01-01,1900-01-01,True,,
4003,4800,Q0001090,,,XXXXXXXXXXXB08919,27.0,113.0,2018.0,0.0,76.0,22.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,4.0,NEW,,,,,,True,Administrator,2023-01-25 11:34:34.787,Administrator,2023-01-25 11:35:35.423,ADsi5zZ3ky9yGUI/J3JWaAIAAACU/8FDZb4A8rtB1hlahMmvp6fzv638htwFVMZ8B4lwSJfviHo5dXwB8FMvxWq2Fuo=,0.0,,,,1900-01-01,1900-01-01,True,,
4004,4801,Q0001090,,,XXXXXXXXXXXA46160,27.0,113.0,2020.0,0.0,76.0,23.0,2022-07-25,2023-07-25,42.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,2.0,NEW,,,,,,True,Administrator,2023-01-25 11:34:34.790,Administrator,2023-01-25 11:35:35.423,ADsi5zZ3ky9yGUI/J3JWaAIAAAASUzIOEc2aGx7YYDJl5LtttpVIRzhmJjKnjJNCEOr1mqf91n+mWk64OEm5HXuJcrw=,0.0,,,,1900-01-01,1900-01-01,True,,
