,SId,PolicyActivityID,PolicyNumber,EffectiveDate,TransactionCode,EndorsementReason,EndorsementRemarks,ProcessDate,ProrateFactor,WrittenPremium,CreatedBy,CreatedDate,ModifiedBy,ModifiedDate
28,20210418000001386,Q0000141,20NJL00107,2020-09-11 00:00:00,NBS,NBS,New Business,2021-04-18 00:00:00.000,1.0,7750.0,Administrator,2021-04-18 06:27:02.403,Administrator,2021-04-18 06:27:02.403
29,20210418000001444,Q0000142,20NJL00106,2020-09-04 00:00:00,NBS,NBS,New Business,2021-04-18 00:00:00.000,1.0,15000.0,Administrator,2021-04-18 06:45:03.027,Administrator,2021-04-18 06:45:03.027
30,20210418000001499,Q0000143,20VAN00081,2020-04-14 00:00:00,NBS,NBS,New Business,2021-04-18 00:00:00.000,1.0,9208.0,Administrator,2021-04-18 06:58:35.813,Administrator,2021-04-18 06:58:35.813
31,20210418000001537,Q0000144,20NJL00105,2020-08-31 00:00:00,NBS,NBS,New Business,2021-04-18 00:00:00.000,1.0,8300.0,Administrator,2021-04-18 07:05:53.780,Administrator,2021-04-18 07:05:53.780
32,20210418000001554,Q0000109,21NJN00125,2021-02-08 00:00:00,NBS,NBS,New Business,2021-04-18 00:00:00.000,1.0,22500.0,Administrator,2021-04-18 07:08:05.863,Administrator,2021-04-18 07:08:05.863
33,20210418000001575,Q0000145,20NJT00104,2020-08-26 00:00:00,NBS,NBS,New Business,2021-04-18 00:00:00.000,1.0,4500.0,Administrator,2021-04-18 07:10:25.363,Administrator,2021-04-18 07:10:25.363
34,20210418000001579,Q0000122,20NJN00117,2020-12-28 00:00:00,NBS,NBS,New Business,2021-04-18 00:00:00.000,1.0,33000.0,Administrator,2021-04-18 07:10:38.523,Administrator,2021-04-18 07:10:38.523
35,20210418000001635,Q0000135,21NJT00134,2021-03-04 00:00:00,NBS,NBS,New Business,2021-04-18 00:00:00.000,1.0,116340.0,Administrator,2021-04-18 07:13:29.213,Administrator,2021-04-18 07:13:29.213
36,20210418000001639,Q0000135,21NJT00134,2021-03-04 00:00:00,NBS,NBS,New Business,2021-04-18 00:00:00.000,1.0,116340.0,Administrator,2021-04-18 07:13:48.147,Administrator,2021-04-18 07:13:48.147
37,20210418000001646,Q0000137,20PAT00063,2020-12-14 00:00:00,NBS,NBS,New Business,2021-04-18 00:00:00.000,1.0,47200.0,Administrator,2021-04-18 07:14:11.710,Administrator,2021-04-18 07:14:11.710
38,20210418000001660,Q0000124,20NJN00091,2020-06-11 00:00:00,NBS,NBS,New Business,2021-04-18 00:00:00.000,1.0,7871.0,Administrator,2021-04-18 07:18:58.337,Administrator,2021-04-18 07:18:58.337
39,20210418000001687,Q0000127,20NJN00092,2020-06-11 00:00:00,NBS,NBS,New Business,2021-04-18 00:00:00.000,1.0,22860.0,Administrator,2021-04-18 07:23:43.187,Administrator,2021-04-18 07:23:43.187
40,20210418000001696,Q0000130,20CAN00115,2020-12-04 00:00:00,NBS,NBS,New Business,2021-04-18 00:00:00.000,1.0,7000.0,Administrator,2021-04-18 07:26:52.973,Administrator,2021-04-18 07:26:52.973
41,20210418000001708,Q0000148,20NJT00103,2020-08-24 00:00:00,NBS,NBS,New Business,2021-04-18 00:00:00.000,1.0,6250.0,Administrator,2021-04-18 07:28:48.377,Administrator,2021-04-18 07:28:48.377
42,20210418000001741,Q0000052,21NJT00133,2021-03-04 00:00:00,NBS,NBS,New Business,2021-04-18 00:00:00.000,1.0,4810.0,Administrator,2021-04-18 07:57:41.140,Administrator,2021-04-18 07:57:41.140
43,20210418000001768,Q0000149,20NJT00102,2020-08-14 00:00:00,NBS,NBS,New Business,2021-04-18 00:00:00.000,1.0,13024.0,Administrator,2021-04-18 09:06:28.360,Administrator,2021-04-18 09:06:28.360
44,20210419000001810,Q0000151,20NJT00099,2020-07-28 00:00:00,NBS,NBS,New Business,2021-04-19 00:00:00.000,1.0,70000.0,Administrator,2021-04-19 02:07:01.387,Administrator,2021-04-19 02:07:01.387
45,20210419000001833,Q0000152,20PAT00083,2020-05-16 00:00:00,NBS,NBS,New Business,2021-04-19 00:00:00.000,1.0,5358.0,Administrator,2021-04-19 02:17:31.953,Administrator,2021-04-19 02:17:31.953
46,20210419000001915,Q0000150,21PAT00123,2021-01-20 00:00:00,NBS,NBS,New Business,2021-04-19 00:00:00.000,1.0,29528.0,Administrator,2021-04-19 03:00:42.687,Administrator,2021-04-19 03:00:42.687
47,20210419000001965,Q0000154,20ALT00114,2020-11-01 00:00:00,NBS,NBS,New Business,2021-04-19 00:00:00.000,1.0,29500.0,Administrator,2021-04-19 03:20:01.107,Administrator,2021-04-19 03:20:01.107
48,20210419000001981,Q0000153,20NJT00098,2020-07-25 00:00:00,NBS,NBS,New Business,2021-04-19 00:00:00.000,1.0,9862.0,Administrator,2021-04-19 03:29:29.090,Administrator,2021-04-19 03:29:29.090
49,20210419000002049,Q0000158,20ALT00097,2020-07-21 00:00:00,NBS,NBS,New Business,2021-04-19 00:00:00.000,1.0,18396.0,Administrator,2021-04-19 04:54:27.427,Administrator,2021-04-19 04:54:27.427
50,20210419000002078,Q0000155,20VAT00116,2020-12-08 00:00:00,NBS,NBS,New Business,2021-04-19 00:00:00.000,1.0,30159.0,Administrator,2021-04-19 05:06:42.277,Administrator,2021-04-19 05:06:42.277
51,20210419000002116,Q0000162,21NJT00126,2021-02-16 00:00:00,NBS,NBS,New Business,2021-04-19 00:00:00.000,1.0,4522.0,Administrator,2021-04-19 05:36:46.270,Administrator,2021-04-19 05:36:46.270
52,20210419000002143,Q0000161,20PAN00096,2020-07-14 00:00:00,NBS,NBS,New Business,2021-04-19 00:00:00.000,1.0,4562.0,Administrator,2021-04-19 05:49:05.140,Administrator,2021-04-19 05:49:05.140
53,20210419000002180,Q0000164,20PAT00042,2020-07-10 00:00:00,NBS,NBS,New Business,2021-04-19 00:00:00.000,1.0,11600.0,Administrator,2021-04-19 06:10:37.723,Administrator,2021-04-19 06:10:37.723
54,20210419000002252,Q0000167,21PAL00076,2021-03-17 00:00:00,NBS,NBS,New Business,2021-04-19 00:00:00.000,1.0,20000.0,Administrator,2021-04-19 07:19:36.943,Administrator,2021-04-19 07:19:36.943
55,20210419000002263,Q0000160,21NJL00124,2021-01-22 00:00:00,NBS,NBS,New Business,2021-04-19 00:00:00.000,1.0,30996.0,Administrator,2021-04-19 07:26:33.603,Administrator,2021-04-19 07:26:33.603
56,20210419000002310,Q0000157,20AZT00065,2020-12-26 00:00:00,NBS,NBS,New Business,2021-04-19 00:00:00.000,1.0,32400.0,Administrator,2021-04-19 07:31:13.530,Administrator,2021-04-19 07:31:13.530
57,20210419000002343,Q0000078,21AZN00138 ,2021-04-08 00:00:00,NBS,NBS,New Business,2021-04-19 00:00:00.000,1.0,16000.0,Administrator,2021-04-19 07:51:29.830,Administrator,2021-04-19 07:51:29.830
58,20210419000002353,Q0000166,20NJT00095,2020-07-07 00:00:00,NBS,NBS,New Business,2021-04-19 00:00:00.000,1.0,15352.0,Administrator,2021-04-19 07:54:05.553,Administrator,2021-04-19 07:54:05.553
59,20210419000002369,Q0000085,21PAT00067 ,2021-01-15 00:00:00,NBS,NBS,New Business,2021-04-19 00:00:00.000,1.0,8830.0,Administrator,2021-04-19 08:05:35.023,Administrator,2021-04-19 08:05:35.023
60,20210419000002428,Q0000175,21VAN00081,2021-04-14 00:00:00,NBS,NBS,New Business,2021-04-19 00:00:00.000,1.0,9644.0,Administrator,2021-04-19 08:30:38.203,Administrator,2021-04-19 08:30:38.203
61,20210419000002445,Q0000176,21NJN00139,2021-04-13 00:00:00,NBS,NBS,New Business,2021-04-19 00:00:00.000,1.0,39000.0,Administrator,2021-04-19 08:32:15.030,Administrator,2021-04-19 08:32:15.030
62,20210419000002558,Q0000172,21CAT00074,2021-03-06 00:00:00,NBS,NBS,New Business,2021-04-19 00:00:00.000,1.0,95844.0,Administrator,2021-04-19 09:29:31.433,Administrator,2021-04-19 09:29:31.433
63,20210420000002642,Q0000160,21NJL00124,2021-01-22 00:00:00,CAN,,,2021-01-22 00:00:00.000,0.0,-30996.0,Administrator,2021-04-20 01:02:56.587,Administrator,2021-04-20 01:02:56.587
64,20210420000002657,Q0000180,21NJL00124,2021-01-22 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,30996.0,Administrator,2021-04-20 01:05:59.350,Administrator,2021-04-20 01:05:59.350
65,20210420000002664,Q0000170,20CAT00112 ,2020-10-16 00:00:00,NBS,MULTIPLE ENDORSEMENT,New Business,2021-04-20 01:06:36.433,0.0,57525.0,Administrator,2021-04-20 01:06:36.433,Administrator,2021-04-20 01:06:36.433
66,20210420000002670,Q0000149,20NJT00102,2020-08-14 00:00:00,CAN,,,2020-08-14 00:00:00.000,0.0,-13024.0,Administrator,2021-04-20 01:15:44.990,Administrator,2021-04-20 01:15:44.990
67,20210420000002672,Q0000152,20PAT00083,2020-05-16 00:00:00,CAN,,,2020-05-16 00:00:00.000,0.0,-5358.0,Administrator,2021-04-20 01:15:48.753,Administrator,2021-04-20 01:15:48.753
68,20210420000002681,Q0000181,20NJT00102,2020-08-14 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,13024.0,Administrator,2021-04-20 01:16:40.617,Administrator,2021-04-20 01:16:40.617
69,20210420000002688,Q0000182,20PAT00083,2020-05-16 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,5358.0,Administrator,2021-04-20 01:17:47.010,Administrator,2021-04-20 01:17:47.010
70,20210420000002691,Q0000150,21PAT00123,2021-01-20 00:00:00,CAN,,,2021-01-20 00:00:00.000,0.0,-29528.0,Administrator,2021-04-20 01:18:08.940,Administrator,2021-04-20 01:18:08.940
71,20210420000002699,Q0000151,20NJT00099,2020-07-28 00:00:00,CAN,,,2020-07-28 00:00:00.000,0.0,-70000.0,Administrator,2021-04-20 01:19:15.387,Administrator,2021-04-20 01:19:15.387
72,20210420000002722,Q0000183,21PAT00123,2021-01-20 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,29528.0,Administrator,2021-04-20 01:20:03.113,Administrator,2021-04-20 01:20:03.113
73,20210420000002725,Q0000184,20NJT00099,2020-07-28 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,70000.0,Administrator,2021-04-20 01:20:13.017,Administrator,2021-04-20 01:20:13.017
74,20210420000002730,Q0000154,20ALT00114,2020-11-01 00:00:00,CAN,,,2020-11-01 00:00:00.000,0.0,-29500.0,Administrator,2021-04-20 01:21:15.070,Administrator,2021-04-20 01:21:15.070
75,20210420000002732,Q0000153,20NJT00098,2020-07-25 00:00:00,CAN,,,2020-07-25 00:00:00.000,0.0,-9862.0,Administrator,2021-04-20 01:21:48.463,Administrator,2021-04-20 01:21:48.463
76,20210420000002758,Q0000186,20NJT00098,2020-07-25 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,9862.0,Administrator,2021-04-20 01:22:30.010,Administrator,2021-04-20 01:22:30.010
77,20210420000002760,Q0000185,20ALT00114,2020-11-01 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,29500.0,Administrator,2021-04-20 01:22:31.243,Administrator,2021-04-20 01:22:31.243
78,20210420000002771,Q0000158,20ALT00097,2020-07-21 00:00:00,CAN,,,2020-07-21 00:00:00.000,0.0,-18396.0,Administrator,2021-04-20 01:25:14.767,Administrator,2021-04-20 01:25:14.767
79,20210420000002774,Q0000162,21NJT00126,2021-02-16 00:00:00,CAN,,,2021-02-16 00:00:00.000,0.0,-4522.0,Administrator,2021-04-20 01:26:32.047,Administrator,2021-04-20 01:26:32.047
80,20210420000002792,Q0000187,20ALT00097,2020-07-21 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,18396.0,Administrator,2021-04-20 01:27:29.173,Administrator,2021-04-20 01:27:29.173
81,20210420000002796,Q0000188,21NJT00126,2021-02-16 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,4522.0,Administrator,2021-04-20 01:27:38.177,Administrator,2021-04-20 01:27:38.177
82,20210420000002806,Q0000161,20PAN00096,2020-07-14 00:00:00,CAN,,,2020-07-14 00:00:00.000,0.0,-4562.0,Administrator,2021-04-20 01:29:30.260,Administrator,2021-04-20 01:29:30.260
83,20210420000002813,Q0000189,20PAN00096,2020-07-14 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,4562.0,Administrator,2021-04-20 01:30:12.947,Administrator,2021-04-20 01:30:12.947
84,20210420000002816,Q0000155,20VAT00116,2020-12-08 00:00:00,CAN,,,2020-12-08 00:00:00.000,0.0,-30159.0,Administrator,2021-04-20 01:30:37.483,Administrator,2021-04-20 01:30:37.483
85,20210420000002828,Q0000167,21PAL00076,2021-03-17 00:00:00,CAN,,,2021-03-17 00:00:00.000,0.0,-20000.0,Administrator,2021-04-20 01:31:22.303,Administrator,2021-04-20 01:31:22.303
86,20210420000002837,Q0000190,20VAT00116,2020-12-08 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,30159.0,Administrator,2021-04-20 01:32:12.317,Administrator,2021-04-20 01:32:12.317
87,20210420000002850,Q0000191,21PAL00076,2021-03-17 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,20000.0,Administrator,2021-04-20 01:34:54.010,Administrator,2021-04-20 01:34:54.010
88,20210420000002853,Q0000164,20PAT00042,2020-07-10 00:00:00,CAN,,,2020-07-10 00:00:00.000,0.0,-11600.0,Administrator,2021-04-20 01:35:04.577,Administrator,2021-04-20 01:35:04.577
89,20210420000002863,Q0000192,20PAT00042,2020-07-10 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,11600.0,Administrator,2021-04-20 01:36:11.853,Administrator,2021-04-20 01:36:11.853
90,20210420000002869,Q0000078,21AZN00138 ,2021-04-08 00:00:00,CAN,,,2021-04-08 00:00:00.000,0.0,-16000.0,Administrator,2021-04-20 01:38:22.793,Administrator,2021-04-20 01:38:22.793
91,20210420000002871,Q0000166,20NJT00095,2020-07-07 00:00:00,CAN,,,2020-07-07 00:00:00.000,0.0,-15352.0,Administrator,2021-04-20 01:38:30.587,Administrator,2021-04-20 01:38:30.587
92,20210420000002885,Q0000194,20NJT00095,2020-07-07 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,15352.0,Administrator,2021-04-20 01:39:10.870,Administrator,2021-04-20 01:39:10.870
93,20210420000002889,Q0000193,21AZN00138 ,2021-04-08 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,16000.0,Administrator,2021-04-20 01:39:46.847,Administrator,2021-04-20 01:39:46.847
94,20210420000002891,Q0000193,21AZN00138 ,2021-04-08 00:00:00,CAN,,,2021-04-08 00:00:00.000,0.0,-16000.0,Administrator,2021-04-20 01:41:19.190,Administrator,2021-04-20 01:41:19.190
95,20210420000002901,Q0000195,21AZN00138 ,2021-04-08 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,16000.0,Administrator,2021-04-20 01:42:07.217,Administrator,2021-04-20 01:42:07.217
96,20210420000002919,Q0000196,21NJN00135 ,2021-03-12 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,59500.0,Administrator,2021-04-20 01:46:29.143,Administrator,2021-04-20 01:46:29.143
97,20210420000002926,Q0000197,21NJT00128,2021-03-01 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,4470.0,Administrator,2021-04-20 01:48:09.523,Administrator,2021-04-20 01:48:09.523
98,20210420000002935,Q0000157,20AZT00065,2020-12-26 00:00:00,CAN,,,2020-12-26 00:00:00.000,0.0,-32400.0,Administrator,2021-04-20 01:55:15.020,Administrator,2021-04-20 01:55:15.020
99,20210420000002937,Q0000080,20CAT00111,2020-10-05 00:00:00,CAN,,,2020-10-05 00:00:00.000,0.0,-28485.0,Administrator,2021-04-20 01:56:00.423,Administrator,2021-04-20 01:56:00.423
100,20210420000002959,Q0000198,20AZT00065,2020-12-26 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,32400.0,Administrator,2021-04-20 01:57:13.320,Administrator,2021-04-20 01:57:13.320
101,20210420000002966,Q0000199,20CAT00111,2020-10-05 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,28485.0,Administrator,2021-04-20 02:01:18.467,Administrator,2021-04-20 02:01:18.467
102,20210420000002972,Q0000076,20CTN00110,2020-09-27 00:00:00,CAN,,,2020-09-27 00:00:00.000,0.0,-7500.0,Administrator,2021-04-20 02:07:34.403,Administrator,2021-04-20 02:07:34.403
103,20210420000002979,Q0000200,20CTN00110,2020-09-27 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,7500.0,Administrator,2021-04-20 02:08:28.417,Administrator,2021-04-20 02:08:28.417
104,20210420000002989,Q0000090,20VAN00108 ,2020-09-22 00:00:00,CAN,,,2020-09-22 00:00:00.000,0.0,-4500.0,Administrator,2021-04-20 02:19:36.830,Administrator,2021-04-20 02:19:36.830
105,20210420000002996,Q0000201,20VAN00108 ,2020-09-22 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,4500.0,Administrator,2021-04-20 02:20:58.050,Administrator,2021-04-20 02:20:58.050
106,20210420000003002,Q0000141,20NJL00107,2020-09-11 00:00:00,CAN,,,2020-09-11 00:00:00.000,0.0,-7750.0,Administrator,2021-04-20 02:30:55.510,Administrator,2021-04-20 02:30:55.510
107,20210420000003009,Q0000203,20NJL00107,2020-09-11 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,7750.0,Administrator,2021-04-20 02:32:14.930,Administrator,2021-04-20 02:32:14.930
108,20210420000003032,Q0000165,20PAT00094,2020-07-06 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,74284.0,Administrator,2021-04-20 02:37:03.803,Administrator,2021-04-20 02:37:03.803
109,20210420000003038,Q0000112,20NJL00093,2020-07-02 00:00:00,CAN,,,2020-07-02 00:00:00.000,0.0,-27228.0,Administrator,2021-04-20 02:43:46.810,Administrator,2021-04-20 02:43:46.810
110,20210420000003048,Q0000204,20NJL00093,2020-07-02 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,27228.0,Administrator,2021-04-20 02:44:41.493,Administrator,2021-04-20 02:44:41.493
111,20210420000003054,Q0000124,20NJN00091,2020-06-11 00:00:00,CAN,,,2020-06-11 00:00:00.000,0.0,-7871.0,Administrator,2021-04-20 02:49:34.963,Administrator,2021-04-20 02:49:34.963
112,20210420000003061,Q0000205,20NJN00091,2020-06-11 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,7871.0,Administrator,2021-04-20 02:50:33.997,Administrator,2021-04-20 02:50:33.997
113,20210420000003067,Q0000127,20NJN00092,2020-06-11 00:00:00,CAN,,,2020-06-11 00:00:00.000,0.0,-22860.0,Administrator,2021-04-20 02:53:33.183,Administrator,2021-04-20 02:53:33.183
114,20210420000003078,Q0000206,20NJN00092,2020-06-11 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,22860.0,Administrator,2021-04-20 02:54:36.983,Administrator,2021-04-20 02:54:36.983
115,20210420000003087,Q0000182,20PAT00083,2020-07-16 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2020-07-16 00:00:00.000,0.832877,0.0,Administrator,2021-04-20 03:49:09.930,Administrator,2021-04-20 03:49:09.930
116,20210420000003094,Q0000182,20PAT00083,2020-08-24 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2020-08-24 00:00:00.000,0.726027,0.02,Administrator,2021-04-20 03:59:03.343,Administrator,2021-04-20 03:59:03.343
117,20210420000003119,Q0000182,20PAT00083,2020-11-23 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2020-11-23 00:00:00.000,0.476712,-0.01,Administrator,2021-04-20 04:05:59.577,Administrator,2021-04-20 04:05:59.577
118,20210420000003161,Q0000202,21PAT00068,2021-01-15 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,48565.0,Administrator,2021-04-20 04:23:38.867,Administrator,2021-04-20 04:23:38.867
119,20210420000003189,Q0000185,20ALT00114,2020-12-04 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2020-12-04 00:00:00.000,0.909589,0.0,Administrator,2021-04-20 05:25:08.120,Administrator,2021-04-20 05:25:08.120
120,20210420000003191,Q0000054,21PAT00137,2021-04-06 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Vehicle,2021-04-06 00:00:00.000,0.991781,-9243.4,Administrator,2021-04-20 05:25:42.737,Administrator,2021-04-20 05:25:42.737
121,20210420000003239,Q0000185,20ALT00114,2021-04-09 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-04-09 00:00:00.000,0.564384,-0.1,Administrator,2021-04-20 05:38:27.567,Administrator,2021-04-20 05:38:27.567
122,20210420000003264,Q0000185,20ALT00114,2021-04-14 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-04-14 00:00:00.000,0.550685,-0.1,Administrator,2021-04-20 05:47:28.710,Administrator,2021-04-20 05:47:28.710
123,20210420000003270,Q0000180,21NJL00124,2021-03-24 00:00:00,END,MULTIPLE ENDORSEMENT,Add Vehicle,2021-03-24 00:00:00.000,0.832877,8605.27,Administrator,2021-04-20 07:04:26.683,Administrator,2021-04-20 07:04:26.683
124,20210420000003277,Q0000201,20VAN00108 ,2020-12-30 00:00:00,END,MULTIPLE ENDORSEMENT,Add driver,2020-12-30 00:00:00.000,0.728767,0.0,Administrator,2021-04-20 07:27:11.733,Administrator,2021-04-20 07:27:11.733
125,20210420000003287,Q0000165,20PAT00094,2020-07-10 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2020-07-10 00:00:00.000,0.989041,0.0,Administrator,2021-04-20 07:52:17.807,Administrator,2021-04-20 07:52:17.807
126,20210420000003290,Q0000180,21NJL00124,2021-03-30 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2021-03-30 00:00:00.000,0.816438,-0.02,Administrator,2021-04-20 07:56:41.030,Administrator,2021-04-20 07:56:41.030
127,20210420000003323,Q0000165,20PAT00094,2020-07-29 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2020-07-29 00:00:00.000,0.936986,0.01,Administrator,2021-04-20 07:59:23.520,Administrator,2021-04-20 07:59:23.520
128,20210420000003388,Q0000200,20CTN00110,2020-09-27 00:00:00,END,MULTIPLE ENDORSEMENT,Address change,2020-09-27 00:00:00.000,1.0,0.0,Administrator,2021-04-20 08:09:44.720,Administrator,2021-04-20 08:09:44.720
129,20210420000003394,Q0000180,21NJL00124,2021-03-31 00:00:00,END,MULTIPLE ENDORSEMENT,Add Vehicle,2021-03-31 00:00:00.000,0.813699,8407.13,Administrator,2021-04-20 08:13:50.707,Administrator,2021-04-20 08:13:50.707
130,20210420000003400,Q0000200,20CTN00110,2021-03-22 00:00:00,END,MULTIPLE ENDORSEMENT,Replace vehicle,2021-03-22 00:00:00.000,0.517808,-0.01,Administrator,2021-04-20 08:47:59.950,Administrator,2021-04-20 08:47:59.950
131,20210420000003407,Q0000197,21NJT00128,2021-03-01 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-03-01 00:00:00.000,1.0,0.0,Administrator,2021-04-20 08:50:15.020,Administrator,2021-04-20 08:50:15.020
132,20210420000003410,Q0000200,20CTN00110,2020-09-27 00:00:00,CAN,,,2020-09-27 00:00:00.000,0.0,-7499.99,Administrator,2021-04-20 09:08:58.147,Administrator,2021-04-20 09:08:58.147
133,20210420000003422,Q0000209,20CTN00110,2020-09-27 00:00:00,NBS,NBS,New Business,2021-04-20 00:00:00.000,1.0,7500.0,Administrator,2021-04-20 09:10:10.070,Administrator,2021-04-20 09:10:10.070
134,20210420000003426,Q0000101,21NJT00129 ,2021-03-15 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-03-15 00:00:00.000,0.961644,0.0,Administrator,2021-04-20 09:11:12.807,Administrator,2021-04-20 09:11:12.807
135,20210421000003434,Q0000209,20CTN00110,2020-09-27 00:00:00,END,MULTIPLE ENDORSEMENT,Address change,2020-09-27 00:00:00.000,1.0,0.0,Administrator,2021-04-21 00:20:06.587,Administrator,2021-04-21 00:20:06.587
136,20210421000003440,Q0000209,20CTN00110,2021-03-22 00:00:00,END,MULTIPLE ENDORSEMENT,Replace vehicle,2021-03-22 00:00:00.000,0.517808,-0.01,Administrator,2021-04-21 00:27:30.977,Administrator,2021-04-21 00:27:30.977
137,20210421000003447,Q0000209,20CTN00110,2021-03-22 00:00:00,END,MULTIPLE ENDORSEMENT,Delete  Driver,2021-03-22 00:00:00.000,0.517808,0.0,Administrator,2021-04-21 00:37:53.437,Administrator,2021-04-21 00:37:53.437
138,20210421000003461,Q0000109,21NJN00125,2021-02-26 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-02-26 00:00:00.000,0.950685,-0.03,Administrator,2021-04-21 01:05:11.800,Administrator,2021-04-21 01:05:11.800
139,20210421000003464,Q0000203,20NJL00107,2021-04-02 00:00:00,END,MULTIPLE ENDORSEMENT,Add vehicle,2021-04-02 00:00:00.000,0.443836,3439.72,Administrator,2021-04-21 01:07:32.650,Administrator,2021-04-21 01:07:32.650
140,20210421000003475,Q0000109,21NJN00125,2021-04-02 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-04-02 00:00:00.000,0.854795,-0.03,Administrator,2021-04-21 01:17:41.410,Administrator,2021-04-21 01:17:41.410
141,20210421000003483,Q0000203,20NJL00107,2021-04-02 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-04-02 00:00:00.000,0.443836,0.0,Administrator,2021-04-21 01:18:11.290,Administrator,2021-04-21 01:18:11.290
142,20210421000003516,Q0000211,21TXN00127,2021-02-21 00:00:00,NBS,NBS,New Business,2021-04-21 00:00:00.000,1.0,61700.0,Administrator,2021-04-21 01:45:52.977,Administrator,2021-04-21 01:45:52.977
143,20210421000003552,Q0000165,20PAT00094,2020-08-11 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2020-08-11 00:00:00.000,0.90137,-0.14,Administrator,2021-04-21 01:47:41.467,Administrator,2021-04-21 01:47:41.467
144,20210421000003564,Q0000203,20NJL00107,2021-04-02 00:00:00,END,MULTIPLE ENDORSEMENT,Delete driver,2021-04-02 00:00:00.000,0.443836,0.0,Administrator,2021-04-21 01:50:11.307,Administrator,2021-04-21 01:50:11.307
145,20210421000003566,Q0000211,21TXN00127,2021-04-01 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Vehicle,2021-04-01 00:00:00.000,0.893151,-16532.22,Administrator,2021-04-21 01:51:15.027,Administrator,2021-04-21 01:51:15.027
146,20210421000003570,Q0000114,21PAT00069,2021-01-16 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2021-01-16 00:00:00.000,1.0,0.0,Administrator,2021-04-21 01:52:30.980,Administrator,2021-04-21 01:52:30.980
147,20210421000003610,Q0000165,20PAT00094,2020-08-27 00:00:00,END,MULTIPLE ENDORSEMENT,Add Vehicle,2020-08-27 00:00:00.000,0.857534,4549.65,Administrator,2021-04-21 01:56:58.873,Administrator,2021-04-21 01:56:58.873
148,20210421000003611,Q0000203,20NJL00107,2021-04-02 00:00:00,END,MULTIPLE ENDORSEMENT,Add driver,2021-04-02 00:00:00.000,0.443836,0.0,Administrator,2021-04-21 01:57:10.427,Administrator,2021-04-21 01:57:10.427
